id,author,description,guid,to,likecount,link,pubdate,replycount,title,authorChannelUrl,sentiment
1736,@nunungnurjannah7628,@@ranggativ ustadz² yg dipondok psantren bang. Dan jauhi temen² yg bisa menjerumuskan kejudi lagi. Sayang bgt bang klo uang sgede itu dipake buat judi. Mnurut saya 20jt 40jt itu uang gede banget 😥 udh bisa beli tanah dikampung. Yuk bisa yuk jauhi judi . Biar ga keterusan 💪💪,UgzDyuh26UVMA1wWmjp4AaABAg.9oj9kkPEIZy9pERP1JDeRC,@ranggativ,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgzDyuh26UVMA1wWmjp4AaABAg.9oj9kkPEIZy9pERP1JDeRC,2023-05-02 22:39:09,0,@@ranggativ ustadz² yg dipondok psantren bang. Dan jauhi temen² yg bisa menjerumuskan kejudi lagi. Sayang bgt bang klo uang sgede itu dipake buat judi. Mnurut saya 20jt 40jt itu uang gede banget 😥 udh bisa beli tanah dikampung. Yuk bisa yuk jauhi judi . Biar ga keterusan 💪💪,http://www.youtube.com/@nunungnurjannah7628,netral
1737,@vickynovianto6844,"Mantap obrolan dgn Narsum ini... daging semua isinya, banyak wawasan",Ugyn7FaclSwcsjB7QQV4AaABAg,,1,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugyn7FaclSwcsjB7QQV4AaABAg,2023-04-20 8:42:43,0,"Mantap obrolan dgn Narsum ini... daging semua isinya, banyak wawasan",http://www.youtube.com/@vickynovianto6844,netral
1738,@tadikamesra1518,Kok bisa ya dr bnyak duit serba ada beralih kebalikan.. Tak ada rasa kehilangan,Ugx-3G8wNT3JG3TYP4Z4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugx-3G8wNT3JG3TYP4Z4AaABAg,2023-04-20 6:35:00,0,Kok bisa ya dr bnyak duit serba ada beralih kebalikan.. Tak ada rasa kehilangan,http://www.youtube.com/@tadikamesra1518,negatif
1739,@ibnuakmal2082,Hebat..,UgwmgP8iCJgiNQVy-nR4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgwmgP8iCJgiNQVy-nR4AaABAg,2023-04-20 4:59:11,0,Hebat..,http://www.youtube.com/@ibnuakmal2082,netral
1740,@IbuMimin-du2zo,Berat hidup saya sekarang pikiran rusak badan apa lagi ati ngebatin,UgzEs6XRr9iOOd_Z_Yl4AaABAg,,1,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgzEs6XRr9iOOd_Z_Yl4AaABAg,2023-04-20 3:13:30,0,Berat hidup saya sekarang pikiran rusak badan apa lagi ati ngebatin,http://www.youtube.com/@IbuMimin-du2zo,negatif
1741,@Indraafrdnsyh,"Apa cuma gua yang liat ust Dennis Lim ,kaya songjoongki",UgycSJTf5XoXx_NaqB14AaABAg,,1,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgycSJTf5XoXx_NaqB14AaABAg,2023-04-20 1:30:08,0,"Apa cuma gua yang liat ust Dennis Lim ,kaya songjoongki",http://www.youtube.com/@Indraafrdnsyh,netral
1742,@chilkhan1839,"Subhanalloh, moga sukses lg sukses di jln Allah, Jln yg sll di ridhoi sm Allah, Moga denis istri m keluarga, sll dlm lindungan Allah swt, sll di berikan kesehatan, di tambah rejekinya, Saya pribadi merasa podcast ini seperti thausiyah, Buat bang Deni sm, moga sll diberikan sll, podcast nya bagus, dan buat yg lagi liat podcast ini, semoga di buka kan hati nya,, sehat, panjang umur, Aamiin",Ugz_ywbaXTwpAExU3bB4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugz_ywbaXTwpAExU3bB4AaABAg,2023-04-19 23:41:04,0,"Subhanalloh, moga sukses lg sukses di jln Allah, Jln yg sll di ridhoi sm Allah, Moga denis istri m keluarga, sll dlm lindungan Allah swt, sll di berikan kesehatan, di tambah rejekinya, Saya pribadi merasa podcast ini seperti thausiyah, Buat bang Deni sm, moga sll diberikan sll, podcast nya bagus, dan buat yg lagi liat podcast ini, semoga di buka kan hati nya,, sehat, panjang umur, Aamiin",http://www.youtube.com/@chilkhan1839,netral
1743,@-RiskiSatria,Kontennya bahas tentang judi SLOT malah heboh tentang jdii MUALAF INDOO INDOO 🤣🤣,Ugz6g4ZqCuGFtfqNme14AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugz6g4ZqCuGFtfqNme14AaABAg,2023-04-19 22:23:26,0,Kontennya bahas tentang judi SLOT malah heboh tentang jdii MUALAF INDOO INDOO 🤣🤣,http://www.youtube.com/@-RiskiSatria,netral
1744,@BiawakBocor-oj5kf,"Baru kali ini gw nonton podcast sampe dri awal smpe selesai biasanya sampe kata kata yng viral di sosmed udh,tapi ni asli keren smua njir cara bahasa nya",UgybkcJfhomrYwSsBKp4AaABAg,,2,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgybkcJfhomrYwSsBKp4AaABAg,2023-04-19 15:24:08,0,"Baru kali ini gw nonton podcast sampe dri awal smpe selesai biasanya sampe kata kata yng viral di sosmed udh,tapi ni asli keren smua njir cara bahasa nya",http://www.youtube.com/@BiawakBocor-oj5kf,netral
1745,@BiawakBocor-oj5kf,Bang bilangin Ama cewe ny bang jgn bawa cewe Sumatra ga mandang fisik bg sebut Medan aj soalny gw Bengkulu fisik duit motor number one,Ugwm0Ymy4gBMWWH5f3V4AaABAg,,1,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugwm0Ymy4gBMWWH5f3V4AaABAg,2023-04-19 15:17:33,0,Bang bilangin Ama cewe ny bang jgn bawa cewe Sumatra ga mandang fisik bg sebut Medan aj soalny gw Bengkulu fisik duit motor number one,http://www.youtube.com/@BiawakBocor-oj5kf,netral
1746,@Ilmupengetahuanku,Pemahaman yang orang ini sampaikan lebih enak di dengar dan masuk di akal daripada dari penyampaian sebagaian ustad,Ugzg9zfOdNHSfclukRZ4AaABAg,,2,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugzg9zfOdNHSfclukRZ4AaABAg,2023-04-19 14:47:53,0,Pemahaman yang orang ini sampaikan lebih enak di dengar dan masuk di akal daripada dari penyampaian sebagaian ustad,http://www.youtube.com/@Ilmupengetahuanku,netral
1747,@ziechaniago7176,Ya Allah semoga ank2 ku pd nonton ini podcas sangat2 berisi tt nilai hidup secara islam itu yg bgni..mksh densu tamunya keren..,UgwQ75S0-hhExW4M-R14AaABAg,,1,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgwQ75S0-hhExW4M-R14AaABAg,2023-04-19 12:47:08,0,Ya Allah semoga ank2 ku pd nonton ini podcas sangat2 berisi tt nilai hidup secara islam itu yg bgni..mksh densu tamunya keren..,http://www.youtube.com/@ziechaniago7176,netral
1748,@sitiasiah9535,Masya Allah kisahnya....,Ugxegtr_fDvOahFCLUZ4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugxegtr_fDvOahFCLUZ4AaABAg,2023-04-19 12:43:15,0,Masya Allah kisahnya....,http://www.youtube.com/@sitiasiah9535,netral
1749,@abdulhalim8731,"Luar biasa aa gym , ceramahnya sangat bermanfaat ya untuk semua org",UgwkszNRqi_-NAPDwHx4AaABAg,,1,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgwkszNRqi_-NAPDwHx4AaABAg,2023-04-19 11:53:20,0,"Luar biasa aa gym , ceramahnya sangat bermanfaat ya untuk semua org",http://www.youtube.com/@abdulhalim8731,netral
1750,@Momomaina95,Pembawaannya lembut dan halus pisan,Ugw9eiCEsIKYNErKfXx4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugw9eiCEsIKYNErKfXx4AaABAg,2023-04-19 10:48:12,0,Pembawaannya lembut dan halus pisan,http://www.youtube.com/@Momomaina95,netral
1751,@Athy2736,Cool 👍👍👍🙏❤,Ugx6LVIzfsfnIzxrVH54AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugx6LVIzfsfnIzxrVH54AaABAg,2023-04-19 7:54:03,0,Cool 👍👍👍🙏❤,http://www.youtube.com/@Athy2736,netral
1752,@udineze511,JUDI : menang ketagihan Kalah penasaran Menang d samperin teman Kalah d sorakin teman Menang 1x kalah 10 x,Ugyd6LBsIB6X8AF7nPh4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugyd6LBsIB6X8AF7nPh4AaABAg,2023-04-19 7:15:11,0,JUDI : menang ketagihan Kalah penasaran Menang d samperin teman Kalah d sorakin teman Menang 1x kalah 10 x,http://www.youtube.com/@udineze511,positif
1753,@ilyassyafiqchanel1750,Jadi inget sambo,UgwxUdWaHhqOayw3JpB4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgwxUdWaHhqOayw3JpB4AaABAg,2023-04-19 6:09:13,0,Jadi inget sambo,http://www.youtube.com/@ilyassyafiqchanel1750,netral
1754,@TrisnaSutrisno-uc2ov,Rendah hati seperti aagim,Ugylff3K03G2ajWWN8h4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugylff3K03G2ajWWN8h4AaABAg,2023-04-19 4:47:22,0,Rendah hati seperti aagim,http://www.youtube.com/@TrisnaSutrisno-uc2ov,netral
1755,@faryhakinen923,"Dari semua podcast yg undang ust. Koh Dennis lim nya, di podcast bg Densu ini yg paling detail perjalanan hidayah ust. Koh Dennis lim ini..terbaik..punten lho yaa..pendapat pribadi 😊",UgzHkX_EmxH8ZNor6FR4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgzHkX_EmxH8ZNor6FR4AaABAg,2023-04-19 4:12:03,0,"Dari semua podcast yg undang ust. Koh Dennis lim nya, di podcast bg Densu ini yg paling detail perjalanan hidayah ust. Koh Dennis lim ini..terbaik..punten lho yaa..pendapat pribadi 😊",http://www.youtube.com/@faryhakinen923,netral
1756,@TrisnaSutrisno-uc2ov,Nonton sampai TDK berkedip Allah Akbar Denis Lim semoga istikoma dan doakan kami biar iman kami lebih bertingkat,UgwvQAUFQ7k2pA41Gb94AaABAg,,1,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgwvQAUFQ7k2pA41Gb94AaABAg,2023-04-19 4:11:44,0,Nonton sampai TDK berkedip Allah Akbar Denis Lim semoga istikoma dan doakan kami biar iman kami lebih bertingkat,http://www.youtube.com/@TrisnaSutrisno-uc2ov,netral
1757,@cukchanel6740,Like like like,Ugwa1C7486QWyJuO0AZ4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugwa1C7486QWyJuO0AZ4AaABAg,2023-04-19 3:25:43,0,Like like like,http://www.youtube.com/@cukchanel6740,netral
1758,@DUNATube,Luarbiasa !!!,UgyaP96OzUpssjSKS0R4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgyaP96OzUpssjSKS0R4AaABAg,2023-04-19 3:24:18,0,Luarbiasa !!!,http://www.youtube.com/@DUNATube,netral
1759,@susilawati2893,"Podcast terbaik menurut saya terimakasih buat bang deny telah ngundang narasumber yg menginspirasi,setelah melihat podcast ini saya jadi mengerti bahwa jodoh itu adalah cerminan diri kita sendiri dan mengubah pandangangan saya terhadap org yg jahat karna belum tentu yg jahat itu selamanya akan jahat karna kalu sudah datang hidayah dari allah maka org itu bisa jadi org baik karna allah maha membulak balikan hati",UgzHueopJGS1M8KKqaB4AaABAg,,319,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgzHueopJGS1M8KKqaB4AaABAg,2023-04-19 3:13:56,5,"Podcast terbaik menurut saya terimakasih buat bang deny telah ngundang narasumber yg menginspirasi,setelah melihat podcast ini saya jadi mengerti bahwa jodoh itu adalah cerminan diri kita sendiri dan mengubah pandangangan saya terhadap org yg jahat karna belum tentu yg jahat itu selamanya akan jahat karna kalu sudah datang hidayah dari allah maka org itu bisa jadi org baik karna allah maha membulak balikan hati",http://www.youtube.com/@susilawati2893,netral
1760,@fitaCindo,S7,UgzHueopJGS1M8KKqaB4AaABAg.9ofsiDyTpNK9uRfyGGu-SO,@susilawati2893,1,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgzHueopJGS1M8KKqaB4AaABAg.9ofsiDyTpNK9uRfyGGu-SO,2023-09-09 8:42:17,0,S7,http://www.youtube.com/@fitaCindo,netral
1761,@rohimdimas3835,Sukak banget ceritanya jariah banget bang 👍👍👍,UgzHueopJGS1M8KKqaB4AaABAg.9ofsiDyTpNK9v0748qPsXY,@susilawati2893,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgzHueopJGS1M8KKqaB4AaABAg.9ofsiDyTpNK9v0748qPsXY,2023-09-23 12:20:33,0,Sukak banget ceritanya jariah banget bang 👍👍👍,http://www.youtube.com/@rohimdimas3835,netral
1762,@baiqharmony3201,15:32,UgzHueopJGS1M8KKqaB4AaABAg.9ofsiDyTpNK9wd-9-7nsRI,@susilawati2893,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgzHueopJGS1M8KKqaB4AaABAg.9ofsiDyTpNK9wd-9-7nsRI,2023-11-02 20:32:20,0,15:32,http://www.youtube.com/@baiqharmony3201,netral
1763,@hendratom2476,​@@fitaCindo🎉,UgzHueopJGS1M8KKqaB4AaABAg.9ofsiDyTpNK9xSyORQg8cD,@susilawati2893,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgzHueopJGS1M8KKqaB4AaABAg.9ofsiDyTpNK9xSyORQg8cD,2023-11-23 9:16:42,0,​@@fitaCindo🎉,http://www.youtube.com/@hendratom2476,netral
1764,@santosakomporgas402,"Sungguh luar bisa.koh denis..semoga sehat selalu amiin yarobal a,lamiin.",UgzHueopJGS1M8KKqaB4AaABAg.9ofsiDyTpNK9zYIxCVnV_t,@susilawati2893,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgzHueopJGS1M8KKqaB4AaABAg.9ofsiDyTpNK9zYIxCVnV_t,2024-01-14 4:04:05,0,"Sungguh luar bisa.koh denis..semoga sehat selalu amiin yarobal a,lamiin.",http://www.youtube.com/@santosakomporgas402,netral
1765,@pujapura6446,Saya salah satu korban kehancuran judi di bogor... Saya org grobpgan jateng 😭,UgwCLSbHLUzT9Q7NzdB4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgwCLSbHLUzT9Q7NzdB4AaABAg,2023-04-19 2:50:37,0,Saya salah satu korban kehancuran judi di bogor... Saya org grobpgan jateng 😭,http://www.youtube.com/@pujapura6446,netral
1766,@diskairmadhani2920,44:27:00,Ugy1tez3JTNYqVzUxmV4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugy1tez3JTNYqVzUxmV4AaABAg,2023-04-19 2:02:17,0,44:27:00,http://www.youtube.com/@diskairmadhani2920,netral
1767,@umarumar7797,Semoga yg punya gem domino online cepat mati beserta adminx 7 keturunan amiin🤲🤲🤲🤲,Ugz3F9u8Rw6HrU_bWZB4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugz3F9u8Rw6HrU_bWZB4AaABAg,2023-04-19 0:33:26,0,Semoga yg punya gem domino online cepat mati beserta adminx 7 keturunan amiin🤲🤲🤲🤲,http://www.youtube.com/@umarumar7797,positif
1768,@pidunggmg8432,Ampun bg dengar ceritamu dari sini aku mulai sadar bahwa kehidupan ini tidak ada habis nya kalo kita tidak bisa membatasi diri.😭😢,Ugw8SfGSor1SF7ODyOd4AaABAg,,1,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugw8SfGSor1SF7ODyOd4AaABAg,2023-04-18 22:26:48,0,Ampun bg dengar ceritamu dari sini aku mulai sadar bahwa kehidupan ini tidak ada habis nya kalo kita tidak bisa membatasi diri.😭😢,http://www.youtube.com/@pidunggmg8432,netral
1769,@miftahbj346,"MasyaAllah, Tabarakallah",UgyO6w_qqGlFHZKvy_14AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgyO6w_qqGlFHZKvy_14AaABAg,2023-04-18 12:50:56,0,"MasyaAllah, Tabarakallah",http://www.youtube.com/@miftahbj346,netral
1770,@ceritafisio7507,Usia beliau gak jauh beda sama ane. Tpi pengalaman hidup nya kok kayak banyak banget. Sukses terus yah 😊,UgydDsOnh46XttyJM0V4AaABAg,,1,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgydDsOnh46XttyJM0V4AaABAg,2023-04-18 9:42:08,0,Usia beliau gak jauh beda sama ane. Tpi pengalaman hidup nya kok kayak banyak banget. Sukses terus yah 😊,http://www.youtube.com/@ceritafisio7507,netral
1771,@multimediadigital,ya Allah subhanallah,UgzkLDUdISqX03J8vp94AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgzkLDUdISqX03J8vp94AaABAg,2023-04-18 9:27:02,0,ya Allah subhanallah,http://www.youtube.com/@multimediadigital,netral
1772,@maula_alhasby,Bang mohon ijin semoga bang densu diberikan kesehatan dan keberkahan rizky dari Allah. dan dapat hidayah hehe. Aamiin,UgyYGrVE4gvLxJrUcO54AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgyYGrVE4gvLxJrUcO54AaABAg,2023-04-18 9:10:36,0,Bang mohon ijin semoga bang densu diberikan kesehatan dan keberkahan rizky dari Allah. dan dapat hidayah hehe. Aamiin,http://www.youtube.com/@maula_alhasby,netral
1773,@dionsaurus1917,Penjelasan yg msuk akal klau msalah judi,UgwujwirFNNdUKhHcHl4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgwujwirFNNdUKhHcHl4AaABAg,2023-04-18 8:50:01,0,Penjelasan yg msuk akal klau msalah judi,http://www.youtube.com/@dionsaurus1917,positif
1774,@C_Tanz,Anjrittt Sadar guaaa!!! Thanks Video Bangsat ini,UgxS6Bes_CgX2xlYf414AaABAg,,1,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgxS6Bes_CgX2xlYf414AaABAg,2023-04-18 8:21:52,0,Anjrittt Sadar guaaa!!! Thanks Video Bangsat ini,http://www.youtube.com/@C_Tanz,positif
1775,@izzulwls117fuadi3,"""This Epic... "" -Malikatul Raqib",UgyN-ymjEDFntjiW3VB4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgyN-ymjEDFntjiW3VB4AaABAg,2023-04-18 5:13:52,0,"""This Epic... "" -Malikatul Raqib",http://www.youtube.com/@izzulwls117fuadi3,netral
1776,@JediInaHoodie,"02:36 sejak kapan Ip Man agamanya islam???, kelainan ini orang.",UgwLh3uk_qnqRMpTqvt4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgwLh3uk_qnqRMpTqvt4AaABAg,2023-04-17 19:49:14,2,"02:36 sejak kapan Ip Man agamanya islam???, kelainan ini orang.",http://www.youtube.com/@JediInaHoodie,netral
1777,@nightdimz7093,Di simak lah bodoh makanya otak lemot,UgwLh3uk_qnqRMpTqvt4AaABAg.9ocW1GwzuyB9oeOB0C5bAy,@JediInaHoodie,1,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgwLh3uk_qnqRMpTqvt4AaABAg.9ocW1GwzuyB9oeOB0C5bAy,2023-04-18 13:19:08,0,Di simak lah bodoh makanya otak lemot,http://www.youtube.com/@nightdimz7093,negatif
1778,@brajamusti4172,Sepertinya anda yang kelainan😅,UgwLh3uk_qnqRMpTqvt4AaABAg.9ocW1GwzuyB9oguXH9Uwh5,@JediInaHoodie,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgwLh3uk_qnqRMpTqvt4AaABAg.9ocW1GwzuyB9oguXH9Uwh5,2023-04-19 12:49:01,0,Sepertinya anda yang kelainan😅,http://www.youtube.com/@brajamusti4172,netral
1779,@ekosetiawan761,"Assalamualaikum wr. Wb Makasih banyak untuk bg Deni dan ko Denis untuk konten yg bermanfaat ini, Alhamdulillah saya mendapat pncerahan dari konten ini. Inshaallah saya akan brtaubat di jln Allah Swt.. Hari ini saya memantapkan untuk meninggalkan dunia hitam perjudian, semoga dgn taubat ini saya diberi kemudahan atas apa yg baru saya alami krna berjudi..",Ugz6nTyl0fM0yeIZQq94AaABAg,,6,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugz6nTyl0fM0yeIZQq94AaABAg,2023-04-17 17:54:55,0,"Assalamualaikum wr. Wb Makasih banyak untuk bg Deni dan ko Denis untuk konten yg bermanfaat ini, Alhamdulillah saya mendapat pncerahan dari konten ini. Inshaallah saya akan brtaubat di jln Allah Swt.. Hari ini saya memantapkan untuk meninggalkan dunia hitam perjudian, semoga dgn taubat ini saya diberi kemudahan atas apa yg baru saya alami krna berjudi..",http://www.youtube.com/@ekosetiawan761,positif
1780,@Paculjual-cu3xg,"Fakta :'( 100% yang di ucapkan nya adalah pengalaman. Saya mau hijrah tapi gatau harus memulai apa Di indo sulit kerja, buntu akal",UgzwBPTAx9sv4C0L-p14AaABAg,,2,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgzwBPTAx9sv4C0L-p14AaABAg,2023-04-17 17:40:33,2,"Fakta :'( 100% yang di ucapkan nya adalah pengalaman. Saya mau hijrah tapi gatau harus memulai apa Di indo sulit kerja, buntu akal",http://www.youtube.com/@Paculjual-cu3xg,negatif
1781,@nunungnurjannah7628,"Jgn takut bang. Bismillah aja, klo kita udh ada niat dan usaha in Syaa Allah dipermudah, apa LG ada niatan ke arah yg lebih baik .pasti nanti di tolong, cicak aja bang yg cuma merayap didinding itu bisa nangkep nyamuk buat jd makanan nya, nah kita manusia smpurna bisa jalan dikasih akal dll masa ketakutan soal rejeki bang? ☺️ Yakin aja dulu in Syaa Allah nanti ada jalannya mau kerja apa . Smngaat💪",UgzwBPTAx9sv4C0L-p14AaABAg.9ocHIppDGJr9p7d6scR3am,@Paculjual-cu3xg,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgzwBPTAx9sv4C0L-p14AaABAg.9ocHIppDGJr9p7d6scR3am,2023-04-30 7:15:35,0,"Jgn takut bang. Bismillah aja, klo kita udh ada niat dan usaha in Syaa Allah dipermudah, apa LG ada niatan ke arah yg lebih baik .pasti nanti di tolong, cicak aja bang yg cuma merayap didinding itu bisa nangkep nyamuk buat jd makanan nya, nah kita manusia smpurna bisa jalan dikasih akal dll masa ketakutan soal rejeki bang? ☺️ Yakin aja dulu in Syaa Allah nanti ada jalannya mau kerja apa . Smngaat💪",http://www.youtube.com/@nunungnurjannah7628,netral
1782,@anggaindriani601,Kl kata orang mulai dr solat pak. Katanya sih gt,UgzwBPTAx9sv4C0L-p14AaABAg.9ocHIppDGJr9p_7dRIlfYu,@Paculjual-cu3xg,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgzwBPTAx9sv4C0L-p14AaABAg.9ocHIppDGJr9p_7dRIlfYu,2023-05-11 8:49:47,0,Kl kata orang mulai dr solat pak. Katanya sih gt,http://www.youtube.com/@anggaindriani601,netral
1783,@Tatana515,njir.. bukannya cerdas nih dennis lim... tapi jenius,Ugyn_d4XUfZZYkHsXVl4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugyn_d4XUfZZYkHsXVl4AaABAg,2023-04-17 16:15:02,0,njir.. bukannya cerdas nih dennis lim... tapi jenius,http://www.youtube.com/@Tatana515,netral
1784,@Dzulfikar8,ABIS INI BIKIN LAH. ( 😂😂😂😂😂😂😂😂 ),Ugw92Gbkx4xaB0HocPl4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugw92Gbkx4xaB0HocPl4AaABAg,2023-04-17 15:00:03,0,ABIS INI BIKIN LAH. ( 😂😂😂😂😂😂😂😂 ),http://www.youtube.com/@Dzulfikar8,netral
1785,@narakalystaifc,Exit strategy.,Ugzj0ISDwDVuo0azlEp4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=Ugzj0ISDwDVuo0azlEp4AaABAg,2023-04-17 14:13:12,0,Exit strategy.,http://www.youtube.com/@narakalystaifc,netral
1786,@ririncahyaningrum7493,"Emang bener judi kalo bukan kita mau berhenti sendiri ya dipaksa berhentiin sama Tuhan, sodara saya sampai hutangnya dimana2 gara2 main judi, rumah juga mau dijual buat nutupin utang, pernikahan pun diujung tanduk, jangan coba2 kalo tidak mau celaka, tapi memang semua orang tidak bisa kita atur dijalan yang bener biarpun sudah dikasih tau berkali2 kalo belum dapat hidayah juga susah, semoga sodara saya bener2 bertaubat kembali kejalan yang benar",UgzU00BDQ-GcWTKU0cV4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgzU00BDQ-GcWTKU0cV4AaABAg,2023-04-17 13:45:06,0,"Emang bener judi kalo bukan kita mau berhenti sendiri ya dipaksa berhentiin sama Tuhan, sodara saya sampai hutangnya dimana2 gara2 main judi, rumah juga mau dijual buat nutupin utang, pernikahan pun diujung tanduk, jangan coba2 kalo tidak mau celaka, tapi memang semua orang tidak bisa kita atur dijalan yang bener biarpun sudah dikasih tau berkali2 kalo belum dapat hidayah juga susah, semoga sodara saya bener2 bertaubat kembali kejalan yang benar",http://www.youtube.com/@ririncahyaningrum7493,positif
1787,@ririncahyaningrum7493,"Saya orang yang paling suka cari tau, terkadang juga mikir kalo abis mati kita mau ngapain, trus mikir katanya ada kehidupan akhirat, apa sama seperti didunia, biarpun saya sudah banyak mendapat jawaban tapi saya masih suka memikirkan itu, tapi herannya kenapa saya kadang imannya masih naik turun kadang dengan sengaja tidak shalat males2 an , gimana sih sebenarnya aku ini?? Tolong dong pencerahannya!! tapi kalo mau tidur belum sholat pasti kepikiran mulu takut tiba tiba meninggal jadi tidur pun ga tenang kalo belom shalat",UgwdC70g9rKMN2Zibq94AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgwdC70g9rKMN2Zibq94AaABAg,2023-04-17 13:37:29,0,"Saya orang yang paling suka cari tau, terkadang juga mikir kalo abis mati kita mau ngapain, trus mikir katanya ada kehidupan akhirat, apa sama seperti didunia, biarpun saya sudah banyak mendapat jawaban tapi saya masih suka memikirkan itu, tapi herannya kenapa saya kadang imannya masih naik turun kadang dengan sengaja tidak shalat males2 an , gimana sih sebenarnya aku ini?? Tolong dong pencerahannya!! tapi kalo mau tidur belum sholat pasti kepikiran mulu takut tiba tiba meninggal jadi tidur pun ga tenang kalo belom shalat",http://www.youtube.com/@ririncahyaningrum7493,netral
1788,@syahrilsail2028,SEJARAH JUDI ITU PENIPUAN DIMANA2........TIDAK ADA ATURAN PERJUDIAN DI ISLAM.....PERJUDIAN DILARANG DALAM ALQURAN.......HANYA MANUSIA YG IMAN SEDIKIT AKAN TERPENGARUH.....HARAM MAKAN UANG DARI PERJUDIAN......KEBANYAKAN ORANG MENGANGGAP PERJUDIAN HANYA PERMAINAN AJA DAN MENGUNTUNGKAN..........,UgzBlV_DEv3MoVV4DOd4AaABAg,,0,https://www.youtube.com/watch?v=MsuHPBsiPok&lc=UgzBlV_DEv3MoVV4DOd4AaABAg,2023-04-17 13:32:53,0,SEJARAH JUDI ITU PENIPUAN DIMANA2........TIDAK ADA ATURAN PERJUDIAN DI ISLAM.....PERJUDIAN DILARANG DALAM ALQURAN.......HANYA MANUSIA YG IMAN SEDIKIT AKAN TERPENGARUH.....HARAM MAKAN UANG DARI PERJUDIAN......KEBANYAKAN ORANG MENGANGGAP PERJUDIAN HANYA PERMAINAN AJA DAN MENGUNTUNGKAN..........,http://www.youtube.com/@syahrilsail2028,negatif
